0.1821; 48883;
0.2449; 48997;
0.2426; 49112;
0.1817; 49226;
0.2542; 49340;
0.1817; 49454;
0.1166; 49568;
0.1272; 49682;
0.2306; 49796;
0.2486; 49911;
0.2103; 50025;
0.1544; 50139;
0.1683; 50253;
0.1835; 50367;
0.1946; 50481;
0.1614; 50596;
0.1286; 50710;
0.1147; 50824;
0.1461; 50938;
0.1623; 51052;
0.2135; 51166;
0.1646; 51281;
0.1443; 51395;
0.1623; 51509;
0.2098; 51623;
0.1489; 51737;
0.1688; 51851;
0.1544; 51966;
0.1401; 52080;
0.1808; 52194;
0.1166; 52308;
0.1037; 52422;
0.1544; 52536;
0.1217; 52662;
0.1757; 52776;
0.1134; 52890;
0.0907; 53004;
0.0870; 53119;
0.1364; 53427;
0.0912; 53541;
0.0954; 53655;
0.0884; 53769;
0.0815; 53884;
0.0815; 53998;
0.0861; 54112;
0.1849; 54226;
0.1388; 54340;
0.0672; 54454;
0.0640; 54569;
0.0727; 54683;
0.1577; 54797;
0.0257; 54911;
0.1461; 55025;
0.0783; 55139;
0.0723; 55254;
0.1129; 55368;
0.1337; 55482;
0.0866; 55596;
0.1452; 55710;
0.0100; 55824;
0.0967; 55939;
0.0649; 56053;
-0.0104; 56167;
0.0012; 56281;
0.0317; 56395;
-0.0067; 56510;
0.0473; 56624;
0.0021; 56738;
0.0238; 56852;
-0.0191; 56966;
0.1194; 57080;
0.0118; 57195;
0.0326; 57309;
0.0857; 57423;
-0.0496; 57537;
-0.0505; 57651;
-0.0168; 57765;
-0.0237; 57880;
-0.0039; 57994;
-0.0791; 58108;
0.0395; 58222;
0.0455; 58336;
-0.0117; 58450;
-0.0154; 58565;
-0.0505; 58679;
-0.0690; 58793;
0.0681; 58907;
0.0220; 59021;
-0.0224; 59135;
-0.0164; 59250;
0.0557; 59364;
-0.0210; 59478;
0.0307; 59592;
-0.0025; 59706;
0.0506; 59821;
0.0594; 59935;
-0.0496; 60060;
-0.0547; 60174;
-0.0814; 60289;
0.0824; 60608;
0.0261; 60722;
-0.0247; 60837;
-0.0357; 60951;
-0.1373; 61065;
-0.0293; 61179;
-0.0404; 61293;
-0.0538; 61408;
-0.0727; 61522;
-0.1899; 61636;
0.0123; 61750;
-0.1193; 61864;
-0.0459; 61978;
-0.0704; 62093;
0.0127; 62207;
-0.0473; 62321;
-0.0879; 62435;
-0.1175; 62549;
-0.0667; 62663;
-0.0473; 62778;
-0.0778; 62892;
-0.0431; 63006;
-0.0916; 63120;
-0.0921; 63234;
-0.0759; 63348;
-0.1239; 63463;
-0.1341; 63577;
0.0007; 63691;
-0.0611; 63805;
-0.0348; 63919;
-0.1031; 64034;
-0.0140; 64148;
-0.0297; 64262;
-0.0676; 64376;
-0.0704; 64490;
-0.1581; 64604;
-0.0528; 64719;
-0.1235; 64833;
-0.1184; 64947;
-0.1142; 65061;
-0.0865; 65175;
-0.1687; 65289;
-0.1705; 65404;
-0.1405; 65518;
-0.1207; 65632;
-0.1336; 65746;
-0.1244; 65860;
-0.0990; 65975;
-0.1507; 66089;
-0.0727; 66203;
